"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"cas2","","CRISPR-associated endonuclease Cas2","4","4","1","21","1114","161","2","","290","290","290","FAM1213_1K_00350","","FAM19191_1K_00896","","FAM23285_1K_00879","FAM8102_1K_00969"
"crr","","PTS system glucose-specific EIIA component","4","4","1","21","290","162","8","","485","485","485","FAM1213_1K_00888","","FAM19191_1K_01224","","FAM23285_1K_01183","FAM8102_1K_01260"
"dhaK","","hypothetical protein","4","4","1","17","8","142","1","","179","995","383","FAM1213_1K_01584","","FAM19191_1K_00094","","FAM23285_1K_00085","FAM8102_1K_00094"
"fokIM","","Modification methylase FokI","4","4","1","15","7","166","15","","458","1934","1565","FAM1213_1K_02011","","FAM19191_1K_00565","","FAM23285_1K_00766","FAM8102_1K_00697"
"group_1024","","hypothetical protein","4","4","1","21","849","40","1","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","602","1886","923","FAM1213_1K_00814","","FAM19191_1K_01977","","FAM23285_1K_01988","FAM8102_1K_02076"
"group_1041","","hypothetical protein","4","4","1","21","287","162","9","","203","575","296","FAM1213_1K_00884","","FAM19191_1K_01214","","FAM23285_1K_01173","FAM8102_1K_01250"
"group_1071","","hypothetical protein","4","4","1","21","240","131","1","","908","1148","968","FAM1213_1K_01018","","FAM19191_1K_01949","","FAM23285_1K_02157","FAM8102_1K_02042"
"group_1131","","hypothetical protein","4","4","1","20","30","87","1","","500","500","500","FAM1213_1K_01333","FAM1450_1K_02192","","FAM22076_1K_01901","","FAM8102_1K_02286"
"group_114","","hypothetical protein","4","4","1","21","276","143","5","","191","296","238","","","FAM19191_1K_01488","FAM22076_1K_01308","FAM23285_1K_01536","FAM8102_1K_01600"
"group_115","","hypothetical protein","4","4","1","21","250","111","2","","191","191","191","","","FAM19191_1K_01634","FAM22076_1K_00899","FAM23285_1K_01917","FAM8102_1K_01702"
"group_1188","","hypothetical protein","4","4","1","21","881","147","7","","263","773","390","FAM1213_1K_01688","","FAM19191_1K_01355","","FAM23285_1K_01295","FAM8102_1K_01402"
"group_1189","","hypothetical protein","4","4","1","21","825","141","1","","455","563","482","FAM1213_1K_01691","","FAM19191_1K_01359","","FAM23285_1K_01299","FAM8102_1K_01406"
"group_1220","","hypothetical protein","4","4","1","21","860","92","2","","551","551","551","FAM1213_1K_01846","","FAM19191_1K_01862","","FAM23285_1K_01895","FAM8102_1K_01939"
"group_1233","","hypothetical protein","4","4","1","15","18","159","5","","1454","1592","1557","FAM1213_1K_01922","","FAM19191_1K_00542","","FAM23285_1K_01695","FAM8102_1K_00674"
"group_1234","","hypothetical protein","4","4","1","15","15","159","8","","284","578","504","FAM1213_1K_01927","","FAM19191_1K_00539","","FAM23285_1K_01698","FAM8102_1K_00671"
"group_1246","","hypothetical protein","4","4","1","15","4","166","4","","623","1049","942","FAM1213_1K_02008","","FAM19191_1K_00568","","FAM23285_1K_00769","FAM8102_1K_00700"
"group_1252","","hypothetical protein","4","4","1","15","9","166","13","","1163","1205","1194","FAM1213_1K_02043","","FAM19191_1K_00563","","FAM23285_1K_00764","FAM8102_1K_00695"
"group_1258","","hypothetical protein","4","4","1","15","26","166","8","","401","2060","1645","FAM1213_1K_02073","","FAM19191_1K_00556","","FAM23285_1K_00757","FAM8102_1K_00688"
"group_1261","","hypothetical protein","4","4","1","15","2","166","2","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","161","161","161","FAM1213_1K_02093","","FAM19191_1K_00570","","FAM23285_1K_00771","FAM8102_1K_00702"
"group_1269","","hypothetical protein","4","4","1","21","1055","163","11","","236","458","291","","FAM1450_1K_02069","FAM19191_1K_01277","","FAM23285_1K_01409","FAM8102_1K_01316"
"dxs_1","","1-deoxy-D-xylulose-5-phosphate synthase","4","4","1","21","491","","","","296","491","344","","FAM1450_1K_01569","FAM19191_1K_01315","","FAM23285_1K_01265","FAM8102_1K_01241"
"group_1271","","hypothetical protein","4","4","1","21","1029","106","1","","2486","2486","2486","","FAM1450_1K_00118","FAM19191_1K_01696","","FAM23285_1K_01661","FAM8102_1K_01793"
"group_1273","","hypothetical protein","4","4","1","21","758","85","1","","173","347","216","","FAM1450_1K_00282","FAM19191_1K_02188","FAM22076_1K_01916","","FAM8102_1K_02281"
"group_1277","","hypothetical protein","4","4","1","21","1365","168","4","","734","770","761","","FAM1450_1K_00394","FAM19191_1K_01159","","FAM23285_1K_01125","FAM8102_1K_01197"
"group_1283","","hypothetical protein","4","4","1","21","1067","155","8","","1019","1262","1201","","FAM1450_1K_00585","FAM19191_1K_01408","","FAM23285_1K_01663","FAM8102_1K_01455"
"group_1284","","hypothetical protein","4","4","1","21","1064","155","3","","881","899","894","","FAM1450_1K_00589","FAM19191_1K_01412","","FAM23285_1K_01667","FAM8102_1K_01459"
"group_1285","","hypothetical protein","4","4","1","21","1386","169","11","","317","350","341","","FAM1450_1K_00675","FAM19191_1K_01528","","FAM23285_1K_01485","FAM8102_1K_01552"
"group_1311","","hypothetical protein","4","4","1","21","176","170","34","","593","710","680","","FAM1450_1K_01376","","FAM22076_1K_00971","FAM23285_1K_01851","FAM8102_1K_01389"
"group_1324","","hypothetical protein","4","4","1","21","1181","169","21","","719","740","734","","FAM1450_1K_01755","FAM19191_1K_02168","","FAM23285_1K_02236","FAM8102_1K_02262"
"group_1325","","hypothetical protein","4","4","1","21","1180","169","22","","659","782","689","","FAM1450_1K_01756","FAM19191_1K_02050","","FAM23285_1K_02106","FAM8102_1K_02147"
"group_1326","","hypothetical protein","4","4","1","21","1175","169","3","","308","341","316","","FAM1450_1K_01761","FAM19191_1K_02163","","FAM23285_1K_02255","FAM8102_1K_02256"
"group_1339","","hypothetical protein","4","4","1","21","1219","136","4","","239","239","239","","FAM1450_1K_02067","FAM19191_1K_01397","","FAM23285_1K_01322","FAM8102_1K_01444"
"group_1344","","Lhv_1307 Enterolysin M23 family peptidase","4","4","1","21","458","132","1","","449","545","521","","","FAM19191_1K_00162","FAM22076_1K_00152","FAM23285_1K_00229","FAM8102_1K_00237"
"group_1345","","Lhv_0190 N-acetylmuramidase","4","4","1","21","301","98","1","","1223","1223","1223","","","FAM19191_1K_00507","FAM22076_1K_00063","FAM23285_1K_00565","FAM8102_1K_00639"
"group_1346","","hypothetical protein","4","4","1","21","934","81","1","","512","614","537","","","FAM19191_1K_01049","FAM22076_1K_01586","FAM23285_1K_02216","FAM8102_1K_01175"
"group_1347","","hypothetical protein","4","4","1","21","213","156","1","","140","149","142","","","FAM19191_1K_01333","FAM22076_1K_01382","FAM23285_1K_02185","FAM8102_1K_01349"
"group_1350","","hypothetical protein","4","4","1","21","1140","133","4","","491","644","529","","","FAM19191_1K_01589","FAM22076_1K_01743","FAM23285_1K_00460","FAM8102_1K_01616"
"group_1351","","hypothetical protein","4","4","1","21","414","95","2","","155","155","155","","","FAM19191_1K_01706","FAM22076_1K_01433","FAM23285_1K_01628","FAM8102_1K_01803"
"group_1358","","hypothetical protein","4","4","1","20","7","130","2","","212","359","248","","","FAM19191_1K_02013","FAM22076_1K_00845","FAM23285_1K_02030","FAM8102_1K_02093"
"group_1359","","hypothetical protein","4","4","1","20","6","130","1","","410","851","740","","","FAM19191_1K_02014","FAM22076_1K_00844","FAM23285_1K_02031","FAM8102_1K_02094"
"group_1360","","hypothetical protein","4","4","1","17","25","150","5","","221","221","221","","","FAM19191_1K_02051","FAM22076_1K_00702","FAM23285_1K_02118","FAM8102_1K_02126"
"group_1415","","hypothetical protein","4","4","1","21","457","132","2","","209","209","209","FAM1213_1K_00101","","FAM19191_1K_00164","","FAM23285_1K_00231","FAM8102_1K_00239"
"group_1443","","hypothetical protein","4","4","1","21","819","147","1","","257","257","257","FAM1213_1K_00190","","FAM19191_1K_01907","","FAM23285_1K_02160","FAM8102_1K_02012"
"group_1447","","hypothetical protein","4","4","1","21","765","148","4","","377","377","377","FAM1213_1K_00216","","FAM19191_1K_01305","","FAM23285_1K_01564","FAM8102_1K_01626"
"group_1459","","hypothetical protein","4","4","1","21","1115","161","1","","158","158","158","FAM1213_1K_00349","","FAM19191_1K_00895","","FAM23285_1K_00878","FAM8102_1K_00968"
"group_1462","","hypothetical protein","4","4","1","21","1112","161","4","","656","656","656","FAM1213_1K_00352","","FAM19191_1K_00898","","FAM23285_1K_00881","FAM8102_1K_00971"
"group_1463","","hypothetical protein","4","4","1","21","1111","161","5","","851","851","851","FAM1213_1K_00353","","FAM19191_1K_00899","","FAM23285_1K_00882","FAM8102_1K_00972"
"group_1464","","hypothetical protein","4","4","1","21","1110","161","6","","1973","1973","1973","FAM1213_1K_00354","","FAM19191_1K_00900","","FAM23285_1K_00883","FAM8102_1K_00973"
"group_1465","","hypothetical protein","4","4","1","21","1109","161","7","","743","743","743","FAM1213_1K_00355","","FAM19191_1K_00901","","FAM23285_1K_00884","FAM8102_1K_00974"
"group_1466","","hypothetical protein","4","4","1","21","1108","161","8","","2534","2534","2534","FAM1213_1K_00356","","FAM19191_1K_00902","","FAM23285_1K_00885","FAM8102_1K_00975"
"group_1673","","hypothetical protein","4","4","1","21","1052","163","7","","608","608","608","FAM1213_1K_01529","FAM1450_1K_02208","FAM19191_1K_02197","","FAM23285_1K_02284",""
"group_1674","","hypothetical protein","4","4","1","21","1054","163","9","","1514","1514","1514","FAM1213_1K_01531","","FAM19191_1K_01278","","FAM23285_1K_01410","FAM8102_1K_01315"
"group_1691","","hypothetical protein","4","4","1","21","871","78","2","","1013","1013","1013","FAM1213_1K_01614","","FAM19191_1K_01384","","FAM23285_1K_01617","FAM8102_1K_01419"
"group_1747","","hypothetical protein","4","4","1","17","13","5","1","","152","152","152","FAM1213_1K_01776","","FAM19191_1K_00087","","FAM23285_1K_00078","FAM8102_1K_00087"
"group_1790","","hypothetical protein","4","4","1","15","14","159","9","","1082","1082","1082","FAM1213_1K_01928","","FAM19191_1K_00538","","FAM23285_1K_01699","FAM8102_1K_00670"
"group_1818","","hypothetical protein","4","4","1","15","5","166","5","","539","539","539","FAM1213_1K_02009","","FAM19191_1K_00567","","FAM23285_1K_00768","FAM8102_1K_00699"
"group_1820","","hypothetical protein","4","4","1","15","11","166","11","","353","353","353","FAM1213_1K_02013","","FAM19191_1K_00560","","FAM23285_1K_00761","FAM8102_1K_00692"
"group_1821","","hypothetical protein","4","4","1","15","10","166","12","","314","314","314","FAM1213_1K_02014","","FAM19191_1K_00561","","FAM23285_1K_00762","FAM8102_1K_00693"
"group_1831","","hypothetical protein","4","4","1","15","24","166","6","","215","215","215","FAM1213_1K_02036","","FAM19191_1K_00553","","FAM23285_1K_00754","FAM8102_1K_00685"
"group_1833","","hypothetical protein","4","4","1","15","8","166","14","","344","344","344","FAM1213_1K_02042","","FAM19191_1K_00564","","FAM23285_1K_00765","FAM8102_1K_00696"
"group_1837","","hypothetical protein","4","4","1","15","20","159","3","","263","263","263","FAM1213_1K_02058","","FAM19191_1K_00547","","FAM23285_1K_00748","FAM8102_1K_00679"
"group_1838","","hypothetical protein","4","4","1","15","21","159","2","","440","440","440","FAM1213_1K_02059","","FAM19191_1K_00549","","FAM23285_1K_00750","FAM8102_1K_00681"
"group_1839","","hypothetical protein","4","4","1","15","22","159","1","","515","515","515","FAM1213_1K_02060","","FAM19191_1K_00550","","FAM23285_1K_00751","FAM8102_1K_00682"
"group_184","","hypothetical protein","4","4","1","21","242","131","3","","467","713","618","FAM1213_1K_01021","","FAM19191_1K_01946","","FAM23285_1K_02246","FAM8102_1K_02045"
"group_1844","","hypothetical protein","4","4","1","15","13","166","9","","851","851","851","FAM1213_1K_02069","","FAM19191_1K_00557","","FAM23285_1K_00758","FAM8102_1K_00689"
"group_1845","","hypothetical protein","4","4","1","15","25","166","7","","449","449","449","FAM1213_1K_02074","","FAM19191_1K_00555","","FAM23285_1K_00756","FAM8102_1K_00687"
"group_1849","","hypothetical protein","4","4","1","15","1","166","1","","314","314","314","FAM1213_1K_02083","","FAM19191_1K_00572","","FAM23285_1K_00773","FAM8102_1K_00704"
"group_1854","","hypothetical protein","4","4","1","2","1","97","1","Investigate","191","191","191","FAM1213_1K_02088","","FAM19191_1K_02091","","FAM23285_1K_02115","FAM8102_1K_02182"
"group_1858","","hypothetical protein","4","4","1","15","3","166","3","","209","209","209","FAM1213_1K_02092","","FAM19191_1K_00569","","FAM23285_1K_00770","FAM8102_1K_00701"
"group_186","","hypothetical protein","4","4","1","19","47","89","2","","1010","2576","2184","FAM1213_1K_01041","","FAM19191_1K_00327","","FAM23285_1K_00429","FAM8102_1K_00459"
"group_1911","","hypothetical protein","4","4","1","21","1355","140","3","","359","359","359","","FAM1450_1K_00372","FAM19191_1K_01521","","FAM23285_1K_01762","FAM8102_1K_01567"
"group_1913","","hypothetical protein","4","4","1","21","1359","168","7","","296","296","296","","FAM1450_1K_00376","FAM19191_1K_01525","","FAM23285_1K_01766","FAM8102_1K_01571"
"group_1914","","hypothetical protein","4","4","1","21","1360","168","8","","224","224","224","","FAM1450_1K_00377","FAM19191_1K_01526","","FAM23285_1K_01767","FAM8102_1K_01572"
"group_1915","","hypothetical protein","4","4","1","21","1361","168","9","","662","662","662","","FAM1450_1K_00378","FAM19191_1K_01175","","FAM23285_1K_01141","FAM8102_1K_01213"
"group_1917","","hypothetical protein","4","4","1","21","1363","168","11","","326","326","326","","FAM1450_1K_00380","FAM19191_1K_01173","","FAM23285_1K_01139","FAM8102_1K_01211"
"group_1918","","hypothetical protein","4","4","1","21","1362","168","12","","389","389","389","","FAM1450_1K_00381","FAM19191_1K_01172","","FAM23285_1K_01138","FAM8102_1K_01210"
"group_1919","","hypothetical protein","4","4","1","21","1422","168","13","","242","242","242","","FAM1450_1K_00382","FAM19191_1K_01171","","FAM23285_1K_01137","FAM8102_1K_01209"
"group_1920","","hypothetical protein","4","4","1","21","1423","168","14","","395","395","395","","FAM1450_1K_00383","FAM19191_1K_01170","","FAM23285_1K_01136","FAM8102_1K_01208"
"group_1921","","hypothetical protein","4","4","1","21","1419","168","16","","524","524","524","","FAM1450_1K_00385","FAM19191_1K_01168","","FAM23285_1K_01134","FAM8102_1K_01206"
"group_1923","","hypothetical protein","4","4","1","21","1368","168","5","","1244","1244","1244","","FAM1450_1K_00391","FAM19191_1K_01162","","FAM23285_1K_01128","FAM8102_1K_01200"
"group_1924","","hypothetical protein","4","4","1","21","1367","168","2","","701","701","701","","FAM1450_1K_00392","FAM19191_1K_01161","","FAM23285_1K_01127","FAM8102_1K_01199"
"group_1925","","hypothetical protein","4","4","1","21","1366","168","3","","659","659","659","","FAM1450_1K_00393","FAM19191_1K_01160","","FAM23285_1K_01126","FAM8102_1K_01198"
"group_1931","","hypothetical protein","4","4","1","21","1070","155","5","","164","164","164","","FAM1450_1K_00581","FAM19191_1K_02121","","FAM23285_1K_02169","FAM8102_1K_02205"
"group_1932","","hypothetical protein","4","4","1","21","1069","155","6","","503","503","503","","FAM1450_1K_00582","FAM19191_1K_02120","","FAM23285_1K_02168","FAM8102_1K_02204"
"group_1933","","hypothetical protein","4","4","1","21","1068","155","7","","656","656","656","","FAM1450_1K_00583","FAM19191_1K_02119","","FAM23285_1K_02167","FAM8102_1K_02203"
"group_1936","","hypothetical protein","4","4","1","21","1066","155","9","","578","578","578","","FAM1450_1K_00587","FAM19191_1K_01410","","FAM23285_1K_01665","FAM8102_1K_01457"
"group_1937","","hypothetical protein","4","4","1","21","1065","155","4","","809","809","809","","FAM1450_1K_00588","FAM19191_1K_01411","","FAM23285_1K_01666","FAM8102_1K_01458"
"group_1957","","hypothetical protein","4","4","1","21","1385","169","12","","509","509","509","","FAM1450_1K_00676","FAM19191_1K_01527","","FAM23285_1K_01484","FAM8102_1K_01551"
"group_1969","","hypothetical protein","4","4","1","21","183","170","41","","749","749","749","","FAM1450_1K_00727","","FAM22076_1K_00978","FAM23285_1K_01825","FAM8102_1K_01396"
"group_1970","","hypothetical protein","4","4","1","21","184","170","42","","323","323","323","","FAM1450_1K_00728","","FAM22076_1K_00979","FAM23285_1K_01826","FAM8102_1K_01397"
"group_1971","","hypothetical protein","4","4","1","21","142","170","45","","821","821","821","","FAM1450_1K_00733","","FAM22076_1K_01009","FAM23285_1K_02084","FAM8102_1K_01661"
"group_201","","hypothetical protein","4","4","1","21","1143","15","1","","284","557","369","","FAM1450_1K_00494","FAM19191_1K_00694","","FAM23285_1K_00489","FAM8102_1K_00825"
"group_2078","","hypothetical protein","4","4","1","21","173","170","31","","335","335","335","","FAM1450_1K_01373","","FAM22076_1K_00968","FAM23285_1K_01848","FAM8102_1K_01386"
"group_2079","","hypothetical protein","4","4","1","21","174","170","32","","308","308","308","","FAM1450_1K_01374","","FAM22076_1K_00969","FAM23285_1K_01849","FAM8102_1K_01387"
"group_2080","","hypothetical protein","4","4","1","21","175","170","33","","542","542","542","","FAM1450_1K_01375","","FAM22076_1K_00970","FAM23285_1K_01850","FAM8102_1K_01388"
"group_2082","","hypothetical protein","4","4","1","21","178","170","36","","896","896","896","","FAM1450_1K_01378","","FAM22076_1K_00973","FAM23285_1K_01853","FAM8102_1K_01391"
"group_2083","","hypothetical protein","4","4","1","21","179","170","37","","128","128","128","","FAM1450_1K_01379","","FAM22076_1K_00974","FAM23285_1K_01854","FAM8102_1K_01392"
"group_2108","","hypothetical protein","4","4","1","21","1406","137","1","","293","293","293","","FAM1450_1K_01524","FAM19191_1K_01872","","FAM23285_1K_01838","FAM8102_1K_01993"
"group_2109","","hypothetical protein","4","4","1","21","1369","","","","683","683","683","","FAM1450_1K_01529","FAM19191_1K_01877","","FAM23285_1K_01843","FAM8102_1K_01998"
"group_2130","","hypothetical protein","4","4","1","21","1393","169","4","","155","155","155","","FAM1450_1K_01618","FAM19191_1K_01536","","FAM23285_1K_01493","FAM8102_1K_01560"
"group_2164","","hypothetical protein","4","4","1","21","1186","169","16","","332","332","332","","FAM1450_1K_01750","FAM19191_1K_02103","","FAM23285_1K_02077","FAM8102_1K_02190"
"group_2165","","hypothetical protein","4","4","1","21","1185","169","17","","176","176","176","","FAM1450_1K_01751","FAM19191_1K_02104","","FAM23285_1K_02078","FAM8102_1K_02191"
