"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"group_1892","","hypothetical protein","1","1","1","1","645","22","6","","614","614","614","","FAM1450_1K_00260","","","",""
"group_1893","","putative oxidoreductase/MSMEI_2347","1","1","1","1","646","22","7","","746","746","746","","FAM1450_1K_00261","","","",""
"group_1894","","putative oxidoreductase/MSMEI_2347","1","1","1","1","647","22","8","","857","857","857","","FAM1450_1K_00262","","","",""
"group_1895","","hypothetical protein","1","1","1","1","648","22","9","","380","380","380","","FAM1450_1K_00263","","","",""
"group_1896","","hypothetical protein","1","1","1","1","649","22","10","","170","170","170","","FAM1450_1K_00264","","","",""
"group_1897","","hypothetical protein","1","1","1","1","650","22","11","","416","416","416","","FAM1450_1K_00265","","","",""
"murJ_1","","Lipid II flippase MurJ","1","1","1","1","651","22","12","","1616","1616","1616","","FAM1450_1K_00266","","","",""
"group_1901","","hypothetical protein","1","1","1","1","358","","","","272","272","272","","FAM1450_1K_00298","","","",""
"group_1907","","hypothetical protein","1","1","1","1","70","33","3","","1883","1883","1883","","FAM1450_1K_00364","","","",""
"group_1908","","hypothetical protein","1","1","1","1","69","33","2","","1250","1250","1250","","FAM1450_1K_00365","","","",""
"group_192","","Calcium-transporting ATPase 1","1","1","1","1","7","161","1","","962","962","962","","","","","","FAM8102_1K_01178"
"group_193","","Calcium-transporting ATPase 1","1","1","1","1","11","497","1","","962","962","962","","","FAM19191_1K_01140","","",""
"group_1930","","hypothetical protein","1","1","1","1","2532","25","10","","386","386","386","","FAM1450_1K_00580","","","",""
"group_1934","","hypothetical protein","1","1","1","1","2536","25","14","","215","215","215","","FAM1450_1K_00584","","","",""
"group_1935","","hypothetical protein","1","1","1","1","2539","25","16","","746","746","746","","FAM1450_1K_00586","","","",""
"group_1939","","hypothetical protein","1","1","1","1","326","371","1","","944","944","944","","FAM1450_1K_00639","","","",""
"group_194","","Calcium-transporting ATPase 1","1","1","1","1","8","164","1","","962","962","962","","","","","FAM23285_1K_01065",""
"group_1940","","hypothetical protein","1","1","1","1","327","371","2","","1439","1439","1439","","FAM1450_1K_00640","","","",""
"glf","","UDP-galactopyranose mutase","1","1","1","1","328","371","3","","1112","1112","1112","","FAM1450_1K_00641","","","",""
"group_1942","","hypothetical protein","1","1","1","1","329","371","4","","1292","1292","1292","","FAM1450_1K_00642","","","",""
"group_1943","","hypothetical protein","1","1","1","1","330","371","5","","908","908","908","","FAM1450_1K_00643","","","",""
"epsF_1","","Putative glycosyltransferase EpsF","1","1","1","1","331","371","6","","1088","1088","1088","","FAM1450_1K_00644","","","",""
"group_1945","","hypothetical protein","1","1","1","1","332","371","7","","1118","1118","1118","","FAM1450_1K_00645","","","",""
"epsF_2","","Putative glycosyltransferase EpsF","1","1","1","1","333","371","8","","1106","1106","1106","","FAM1450_1K_00646","","","",""
"group_1947","","hypothetical protein","1","1","1","1","334","371","10","","761","761","761","","FAM1450_1K_00647","","","",""
"group_1948","epsL","putative sugar transferase EpsL","1","1","1","1","335","371","9","","647","647","647","","FAM1450_1K_00648","","","",""
"group_1949","ywqD","Tyrosine-protein kinase YwqD","1","1","1","1","339","421","1","","800","800","800","","FAM1450_1K_00650","","","",""
"group_195","","Calcium-transporting ATPase 1","1","1","1","1","9","410","1","","632","632","632","","FAM1450_1K_00792","","","",""
"group_196","","Calcium-transporting ATPase 1","1","1","1","1","10","341","1","","560","560","560","FAM1213_1K_01194","","","","",""
"group_1968","","hypothetical protein","1","1","1","1","581","1","66","","2231","2231","2231","","FAM1450_1K_00725","","","",""
"group_198","","hypothetical protein","1","1","1","1","2175","72","1","","155","155","155","","","","FAM22076_1K_01150","",""
"group_1989","","hypothetical protein","1","1","1","1","2083","10","29","","257","257","257","","FAM1450_1K_00843","","","",""
"group_1990","","hypothetical protein","1","1","1","1","2012","10","35","","824","824","824","","FAM1450_1K_00846","","","",""
"group_1994","","hypothetical protein","1","1","1","1","2410","5","3","","188","188","188","","FAM1450_1K_00902","","","",""
"group_200","","hypothetical protein","1","1","1","1","1038","384","1","","284","284","284","","FAM1450_1K_00492","","","",""
"group_2005","","hypothetical protein","1","1","1","1","114","104","1","","131","131","131","","FAM1450_1K_00931","","","",""
"group_2024","","hypothetical protein","1","1","1","1","89","412","1","","962","962","962","","FAM1450_1K_01006","","","",""
"group_2031","","hypothetical protein","1","1","1","1","1887","375","9","","1157","1157","1157","","FAM1450_1K_01091","","","",""
"group_2032","","hypothetical protein","1","1","1","1","1886","375","8","","533","533","533","","FAM1450_1K_01092","","","",""
"group_2033","","hypothetical protein","1","1","1","1","1885","375","7","","239","239","239","","FAM1450_1K_01093","","","",""
"group_2034","","hypothetical protein","1","1","1","1","1884","375","6","","218","218","218","","FAM1450_1K_01094","","","",""
"group_2035","","hypothetical protein","1","1","1","1","1786","375","5","","227","227","227","","FAM1450_1K_01095","","","",""
"group_2036","","hypothetical protein","1","1","1","1","1787","375","4","","275","275","275","","FAM1450_1K_01096","","","",""
"group_2037","","hypothetical protein","1","1","1","1","1788","375","3","","1346","1346","1346","","FAM1450_1K_01098","","","",""
"group_2038","","hypothetical protein","1","1","1","1","1789","375","2","","800","800","800","","FAM1450_1K_01099","","","",""
"group_2039","","hypothetical protein","1","1","1","1","1790","375","1","","365","365","365","","FAM1450_1K_01100","","","",""
"group_2040","","Lhv_1307 Enterolysin M23 family peptidase","1","1","1","1","1557","","","","377","377","377","","FAM1450_1K_01125","","","",""
"group_2041","","hypothetical protein","1","1","1","1","1940","13","6","","938","938","938","","FAM1450_1K_01126","","","",""
"group_2042","","hypothetical protein","1","1","1","1","1941","13","7","","680","680","680","","FAM1450_1K_01127","","","",""
"group_2043","","hypothetical protein","1","1","1","1","1942","13","8","","1028","1028","1028","","FAM1450_1K_01128","","","",""
"group_2044","","hypothetical protein","1","1","1","1","1943","13","9","","323","323","323","","FAM1450_1K_01129","","","",""
"group_2045","","hypothetical protein","1","1","1","1","1945","13","11","","422","422","422","","FAM1450_1K_01131","","","",""
"group_2046","","hypothetical protein","1","1","1","1","1946","13","12","","1142","1142","1142","","FAM1450_1K_01132","","","",""
"group_2047","","hypothetical protein","1","1","1","1","1947","13","13","","1001","1001","1001","","FAM1450_1K_01133","","","",""
"group_2048","","hypothetical protein","1","1","1","1","1948","13","14","","314","314","314","","FAM1450_1K_01134","","","",""
"group_2049","","hypothetical protein","1","1","1","1","1950","13","16","","422","422","422","","FAM1450_1K_01136","","","",""
"group_2050","","hypothetical protein","1","1","1","1","1939","13","30","","662","662","662","","FAM1450_1K_01138","","","",""
"group_2051","","hypothetical protein","1","1","1","1","1938","13","31","","713","713","713","","FAM1450_1K_01139","","","",""
"group_2052","","hypothetical protein","1","1","1","1","1937","13","32","","1226","1226","1226","","FAM1450_1K_01140","","","",""
"group_2053","","hypothetical protein","1","1","1","1","2596","40","4","","227","227","227","","FAM1450_1K_01171","","","",""
"group_2054","","hypothetical protein","1","1","1","1","2597","40","5","","425","425","425","","FAM1450_1K_01172","","","",""
"group_2059","","hypothetical protein","1","1","1","4","19","3","26","","1616","1616","1616","","FAM1450_1K_01224","","","",""
"group_2060","","hypothetical protein","1","1","1","1","2158","","","","1016","1016","1016","","FAM1450_1K_01251","","","",""
"group_2062","","hypothetical protein","1","1","1","1","2061","10","17","","281","281","281","","FAM1450_1K_01284","","","",""
"group_2063","","hypothetical protein","1","1","1","1","2060","10","16","","524","524","524","","FAM1450_1K_01285","","","",""
"group_2064","","hypothetical protein","1","1","1","1","2059","10","15","","191","191","191","","FAM1450_1K_01286","","","",""
"group_2065","","hypothetical protein","1","1","1","1","2058","10","14","","740","740","740","","FAM1450_1K_01287","","","",""
"group_2066","","hypothetical protein","1","1","1","1","2057","10","13","","479","479","479","","FAM1450_1K_01288","","","",""
"group_2067","","hypothetical protein","1","1","1","1","2056","10","12","","818","818","818","","FAM1450_1K_01289","","","",""
"group_2068","","hypothetical protein","1","1","1","1","2055","10","11","","554","554","554","","FAM1450_1K_01290","","","",""
"group_2069","","hypothetical protein","1","1","1","1","936","402","1","","458","458","458","","FAM1450_1K_01326","","","",""
"group_207","","hypothetical protein","1","1","1","1","1584","32","3","","422","422","422","","FAM1450_1K_00001","","","",""
"group_2084","","hypothetical protein","1","1","1","1","1022","","","","806","806","806","","FAM1450_1K_01412","","","",""
"group_2090","","hypothetical protein","1","1","1","1","635","22","2","","2330","2330","2330","","FAM1450_1K_01448","","","",""
"group_2091","","hypothetical protein","1","1","1","1","634","22","1","","236","236","236","","FAM1450_1K_01449","","","",""
"group_2092","","hypothetical protein","1","1","1","75","15","368","12","","1427","1427","1427","","FAM1450_1K_01486","","","",""
"group_2093","","hypothetical protein","1","1","1","75","14","368","13","","905","905","905","","FAM1450_1K_01487","","","",""
"gtaB_3","","UTP--glucose-1-phosphate uridylyltransferase","1","1","1","75","13","368","14","","431","431","431","","FAM1450_1K_01488","","","",""
"ybbH","","putative HTH-type transcriptional regulator YbbH","1","1","1","75","11","368","11","","854","854","854","","FAM1450_1K_01490","","","",""
"group_2096","","hypothetical protein","1","1","1","75","10","368","10","","1061","1061","1061","","FAM1450_1K_01491","","","",""
"murQ","","N-acetylmuramic acid 6-phosphate etherase","1","1","1","75","9","368","9","","896","896","896","","FAM1450_1K_01492","","","",""
"group_2098","","hypothetical protein","1","1","1","75","8","368","8","","416","416","416","","FAM1450_1K_01493","","","",""
"group_2099","","PTS system EIIBC component","1","1","1","75","7","368","7","","1589","1589","1589","","FAM1450_1K_01494","","","",""
"group_2100","","hypothetical protein","1","1","1","75","6","368","6","","257","257","257","","FAM1450_1K_01495","","","",""
"group_2101","","hypothetical protein","1","1","1","75","5","368","5","","320","320","320","","FAM1450_1K_01496","","","",""
"group_2102","","hypothetical protein","1","1","1","75","4","368","4","","452","452","452","","FAM1450_1K_01497","","","",""
"group_2103","","hypothetical protein","1","1","1","75","3","368","3","","272","272","272","","FAM1450_1K_01498","","","",""
"group_2104","","hypothetical protein","1","1","1","75","2","368","2","","404","404","404","","FAM1450_1K_01499","","","",""
"group_211","","hypothetical protein","1","1","1","1","1797","147","2","","446","446","446","","","","","","FAM8102_1K_01834"
"group_2111","","hypothetical protein","1","1","1","1","1961","13","21","","218","218","218","","FAM1450_1K_01554","","","",""
"group_2112","","hypothetical protein","1","1","1","1","1959","13","19","","491","491","491","","FAM1450_1K_01556","","","",""
"group_2113","","hypothetical protein","1","1","1","1","1958","13","18","","371","371","371","","FAM1450_1K_01557","","","",""
"group_2115","","hypothetical protein","1","1","1","77","1","372","10","","485","485","485","","FAM1450_1K_01586","","","",""
"group_2116","","hypothetical protein","1","1","1","77","2","372","9","","740","740","740","","FAM1450_1K_01587","","","",""
"group_2117","","hypothetical protein","1","1","1","77","3","372","8","","605","605","605","","FAM1450_1K_01588","","","",""
"group_2118","","hypothetical protein","1","1","1","77","4","372","7","","326","326","326","","FAM1450_1K_01589","","","",""
"group_2119","","hypothetical protein","1","1","1","77","5","372","6","","1844","1844","1844","","FAM1450_1K_01590","","","",""
"group_212","","hypothetical protein","1","1","1","1","1796","147","1","","359","359","359","","","","","","FAM8102_1K_01833"
"group_2120","","hypothetical protein","1","1","1","77","6","372","5","","419","419","419","","FAM1450_1K_01591","","","",""
"group_2121","","hypothetical protein","1","1","1","77","10","372","4","","404","404","404","","FAM1450_1K_01592","","","",""
"group_2122","","hypothetical protein","1","1","1","77","9","372","3","","230","230","230","","FAM1450_1K_01593","","","",""
"group_2123","","hypothetical protein","1","1","1","77","8","372","2","","2642","2642","2642","","FAM1450_1K_01594","","","",""
"group_2124","","Oligosaccharide 4-alpha-D-glucosyltransferase","1","1","1","77","7","372","1","","2126","2126","2126","","FAM1450_1K_01595","","","",""
"group_2128","","hypothetical protein","1","1","1","1","2324","46","9","","161","161","161","","FAM1450_1K_01607","","","",""
"group_213","","hypothetical protein","1","1","1","1","1792","489","2","","446","446","446","","","FAM19191_1K_01731","","",""
"group_2131","","hypothetical protein","1","1","1","1","1222","233","14","","308","308","308","","FAM1450_1K_01636","","","",""
